,Unnamed: 0,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,ranks,readability,solutions
69,69,69,3.0,True,"02 1, 2017",A1G0HYMR02WM2W,B000YFSR4W,"{'Size:': ' XXX-Large', 'Color:': ' Light Steel'}",Cici Ciconia,As described.,Three Stars,1485907200,,,[],77.90500000000002,out
70,70,70,5.0,True,"07 22, 2015",A3CNRM11BHAR1A,B0012DR1LU,,DD,Havaiana's are THE BEST!!!,Five Stars,1437523200,,,"[('Havaiana', 0.2961745101860818), ('THE BEST', 0.18606416643214074)]",75.87500000000001,undec
71,71,71,5.0,True,"08 6, 2014",A3CNRM11BHAR1A,B0012DR1LU,,DD,Perfect color!,I love Havaianas!,1407283200,,,"[('Perfect color', 0.4714045207910316)]",35.60500000000002,undec
72,72,72,1.0,True,"02 19, 2018",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Black/White'}",AvidShopper,Should have listened to other reviews. The elastics does not hold up.,One Star,1518998400,,,"[('other reviews', 0.33775449724791473), ('The elastics', 0.08210630957118865)]",73.84500000000001,in
73,73,73,1.0,True,"02 19, 2018",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' White/Black'}",AvidShopper,Constantly rolls down,One Star,1518998400,,,[],90.99000000000004,in
74,74,74,5.0,True,"09 26, 2017",A3BN0MRGRDKM0J,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Red/White/Blue'}",j.morris,Superrrr thigh high. Im 54 and it easily reaches 3/4 up my thigh!!,Great!!! Very high!,1506384000,,,"[('my thigh', 0.11785518281339975), ('3/4', 0.0), ('54', 0.0), ('I', 0.0), ('it', 0.0)]",103.04428571428576,out
75,75,75,4.0,True,"10 31, 2015",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Red/White/Blue'}",AvidShopper,I just wish they would not roll down.,Cute but will roll,1446249600,,,"[('I', 0.0), ('they', 0.0)]",114.115,in
76,76,76,4.0,True,"01 29, 2016",A3HX4X3TIABWOV,B0014HA6VG,"{'Size:': ' One Size', 'Color:': ' Fireman (Red)'}",Denise A. Conte,"Sadly, not a true red. It's definitely orange",Four Stars,1454025600,,,"[('Sadly, not a true red', 0.10883086398848368), ('It', 0.0)]",65.30000000000001,out
77,77,77,5.0,True,"01 22, 2016",A3HX4X3TIABWOV,B0014HA6VG,"{'Size:': ' One Size', 'Color:': ' Space Hero (Blue)'}",Denise A. Conte,"Well made, soft, thick & so very colorful. Bought the just as gorgeous rich, red Fireman's scarf, too. My little fella is quite the fashion plate! And toasty, too!","Well made, soft, thick & so very colorful ...",1453420800,,,"[('rich, red Firemans scarf', 0.11879023359576729), ('quite the fashion plate', 0.07633455226429021), ('Firemans', 0.07029778900458837), ('My little fella', 0.06961508630900172), ('the', 0.0)]",84.9157142857143,out
78,78,78,3.0,True,"07 12, 2015",A1Z8U8IPBLBEU5,B0017LD0BM,{'Size:': ' 1.50'},Seth Hanson,Not pretty for fashion but great around the house and work.,Three Stars,1436659200,,,"[('work', 0.3133149376003838), ('fashion', 0.17618607536220587), ('the house', 0.11004711407063393)]",87.99727272727276,in
79,79,79,2.0,True,"05 21, 2015",A36GNVEQP92OPA,B0017LD0BM,{'Size:': ' 2.50'},Peter B. Thorp,"I'm not sure I was shipped the correct style.  The ones I received are a lot clunkier than I expected, although the quality is fine.",Huh,1432166400,,,"[('the correct style', 0.1157084607876537), ('the quality', 0.0824050990509409), ('The ones', 0.0468192066990428), ('I', 0.0)]",89.51692307692309,out
80,80,80,4.0,True,"12 29, 2014",A33GD4H5O1MK6S,B0017LD0BM,{'Size:': ' 3.25'},phil bensinger,Excellent value,excellent value and quality,1419811200,,,"[('Excellent value', 0.4714045207910316)]",-6.694999999999993,out
81,81,81,3.0,True,"12 14, 2012",A12DWXDNZQTKXQ,B0017LD0BM,{'Size:': ' 2.75'},TDL Chicago,"they are fine for the value, particularly since I lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,1355443200,,,"[('so many\nreading glasses', 0.12742993008584758), ('constant\ntightening', 0.12468938976563368), ('the value', 0.05715545359281704), ('the screws', 0.05045311118258053), ('I', 0.0), ('some', 0.0), ('they', 0.0)]",79.09150000000001,in
82,82,82,4.0,True,"12 25, 2009",A2VR6SWVSF6K4,B0017LD0BM,{'Size:': ' 2.25'},C. Schmitt,"It is so handy to have this many reading glasses at such a reasonable price.  I like this style reading glasses instead of the ones with nose pieces, I find this style more comfortable.  These glasses are very nice...cheaper than Walmart!",Good Value,1261699200,,,"[('nose pieces', 0.16531101466048753), ('glasses', 0.14679653386638658), ('Walmart', 0.1425682706564723), ('this many reading glasses', 0.11251761094207761), ('this style', 0.07081930365486559), ('These glasses', 0.06780241467508984), ('such a reasonable price', 0.06683021675869236), ('the ones', 0.0570460393221745), ('I', 0.0), ('It', 0.0)]",76.584696969697,out
83,83,83,3.0,True,"07 12, 2015",A1Z8U8IPBLBEU5,B0017LGD34,,Seth Hanson,Not pretty for fashion but great around the house and work.,Three Stars,1436659200,,,"[('work', 0.3133149376003838), ('fashion', 0.17618607536220587), ('the house', 0.11004711407063393)]",87.99727272727276,in
84,84,84,2.0,True,"05 21, 2015",A36GNVEQP92OPA,B0017LGD34,,Peter B. Thorp,"I'm not sure I was shipped the correct style.  The ones I received are a lot clunkier than I expected, although the quality is fine.",Huh,1432166400,,,"[('the correct style', 0.1157084607876537), ('the quality', 0.0824050990509409), ('The ones', 0.0468192066990428), ('I', 0.0)]",89.51692307692309,out
85,85,85,4.0,True,"12 29, 2014",A33GD4H5O1MK6S,B0017LGD34,,phil bensinger,Excellent value,excellent value and quality,1419811200,,,"[('Excellent value', 0.4714045207910316)]",-6.694999999999993,out
86,86,86,3.0,True,"12 14, 2012",A12DWXDNZQTKXQ,B0017LGD34,,TDL Chicago,"they are fine for the value, particularly since I lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,1355443200,,,"[('so many\nreading glasses', 0.12742993008584758), ('constant\ntightening', 0.12468938976563368), ('the value', 0.05715545359281704), ('the screws', 0.05045311118258053), ('I', 0.0), ('some', 0.0), ('they', 0.0)]",79.09150000000001,in
87,87,87,4.0,True,"12 25, 2009",A2VR6SWVSF6K4,B0017LGD34,,C. Schmitt,"It is so handy to have this many reading glasses at such a reasonable price.  I like this style reading glasses instead of the ones with nose pieces, I find this style more comfortable.  These glasses are very nice...cheaper than Walmart!",Good Value,1261699200,,,"[('nose pieces', 0.16531101466048753), ('glasses', 0.14679653386638658), ('Walmart', 0.1425682706564723), ('this many reading glasses', 0.11251761094207761), ('this style', 0.07081930365486559), ('These glasses', 0.06780241467508984), ('such a reasonable price', 0.06683021675869236), ('the ones', 0.0570460393221745), ('I', 0.0), ('It', 0.0)]",76.584696969697,out
88,88,88,1.0,True,"03 12, 2018",A3QY3THQ42WSCQ,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,Waaaay too BIG,One Star,1520812800,,,[],119.19000000000004,undec
89,89,89,5.0,True,"02 8, 2018",AGZ5OOZVDO194,B000YFSR5G,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Amazon Customer,Comfortable,Five Stars,1518048000,,,[],-132.57999999999996,undec
90,90,90,4.0,True,"07 1, 2010",A3GJ3DJU1RXOHN,B000YFSR4W,,JCW,"great price for the product, though the sizes tend to be bigger (based on mens size i think).  there wasn't a size chart to refer to when i was ordering, so i ended up buying two, each at a difference size.",size runs big,1277942400,35.0,,"[('mens size', 0.24935141482412582), ('a difference size', 0.13528514961934146), ('a size chart', 0.1268145603204579), ('the sizes', 0.10666660886479895), ('great price', 0.08453342801867525), ('the product', 0.03517134979813385), ('i', 0.0), ('two', 0.0)]",84.8057142857143,out
91,91,91,5.0,True,"10 25, 2017",A232J1FHOQI5YN,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Navy'}",Louis Robbio,Good product for the price.  Used very day and no problem.,Five Stars,1508889600,,,"[('Good product', 0.20716448941124213), ('no problem', 0.11987465960291184), ('the price', 0.105817563316048)]",102.045,undec
92,92,92,5.0,True,"10 14, 2017",A2ON4RYI9Z4SQ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Light Steel'}",Fhteacher,Good fit even after washing in hot water to force shrinking. I have a 30 inch inseam and 34 waist and got a medium size. Note that these sweatpants are very thick so not good for warm climates. Good quality and great price.,Good fit,1507939200,3.0,,"[('warm climates', 0.1563805520362661), ('great price', 0.1488045022070642), ('hot water', 0.139654226958355), ('Good quality', 0.12191223513149155), ('a medium size', 0.1023295105670384), ('34 waist', 0.04752362490571993), ('a 30 inch inseam', 0.043964056716236724), ('30 inch', 0.037031445520722336), ('these sweatpants', 0.037031445520722336), ('34', 0.0), ('I', 0.0)]",87.71444767441862,undec
93,93,93,1.0,True,"03 12, 2018",A3QY3THQ42WSCQ,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,Waaaay too BIG,One Star,1520812800,,,[],119.19000000000004,undec
94,94,94,5.0,True,"07 30, 2017",A232J1FHOQI5YN,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Light Steel'}",Louis Robbio,Excellent value.  Comfortable.,Excellent Product,1501372800,,,"[('Excellent value', 0.40558868321380565)]",14.455000000000013,undec
95,95,95,5.0,True,"06 16, 2017",A1EZN3E9R322YJ,B000YFSR5G,"{'Size:': ' XXX-Large', 'Color:': ' Deep Royal'}",wayne ereira,"Typical Hanes quality. Good weight, sized just right, made pretty well",Typical Quality,1497571200,,,"[('Typical Hanes quality', 0.2749127715415475), ('Good weight', 0.2010221914061262), ('Hanes', 0.1684392778960474)]",70.50704545454548,undec
96,96,96,3.0,True,"04 18, 2017",A3T8NHQYBQSV1X,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Mark,"The waist string broke first time trying them on. Luckily I don't really need the wast string but it would be nice if it did not break.

That being said the pants fit as expected and are comfortable. Probably shop around next time I make a sweatpant purchase.",Don't sweat the pants,1492473600,,,"[('first', 0.12103956237786262), ('a sweatpant purchase', 0.11090538391256076), ('the wast string', 0.06554518519550458), ('The waist string', 0.06258903582491185), ('the pants', 0.03826240541901675), ('I', 0.0), ('it', 0.0), ('them', 0.0)]",85.62982142857143,undec
97,97,97,5.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Charcoal Heather'}",jami,"Fit perfectly. I bought dark grey, and they didn't fade",Five Stars,1492041600,,,"[('dark grey', 0.2853188229861284), ('I', 0.0), ('they', 0.0)]",100.24000000000002,undec
98,98,98,3.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",jami,They fit great. But they fade bad,Three Stars,1492041600,,,"[('They', 0.0), ('they', 0.0)]",118.6825,undec
99,99,99,4.0,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,I only give four stars because the pants have no pockets.,Four Stars,1491350400,,,"[('no pockets', 0.14471397085176993), ('the pants', 0.09218727194610331), ('four stars', 0.08137686243026661), ('I', 0.0), ('four', 0.0)]",87.99727272727276,undec
100,100,100,3.0,True,"03 24, 2017",A1G0HYMR02WM2W,B000YFSR5G,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Cici Ciconia,Average product.  As described.,Three Stars,1490313600,,,"[('Average product', 0.40558868321380565)]",68.93750000000003,undec
101,101,101,5.0,True,"02 8, 2018",AGZ5OOZVDO194,B000YFSR4W,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Amazon Customer,Comfortable,Five Stars,1518048000,,,[],-132.57999999999996,undec
102,102,102,5.0,True,"03 11, 2017",A2BFZUQ2XV535H,B000YFSR5G,"{'Size:': ' Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,comfy fit,Five Stars,1489190400,,,"[('comfy fit', 0.4714045207910316)]",77.90500000000002,undec
103,103,103,2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",Sammy C.,Nice pants but too small for a medium. Return it.,Returned also,1487635200,,,"[('Nice pants', 0.244393376394371), ('a medium', 0.14573847150090757), ('it', 0.0)]",91.78000000000004,undec
104,104,104,2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Sammy C.,Nice pants but too small for a medium. Returned it.,Returned,1487635200,,,"[('Nice pants', 0.244393376394371), ('a medium', 0.14573847150090757), ('it', 0.0)]",83.32000000000004,undec
105,105,105,4.0,True,"02 21, 2017",A1Y01U6OZLZE7I,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Heather Devine,"Very comfy. If they had pockets, theyd be awesome! I bought these for me to lounge around in and my husband has stolen them. I might have to buy another pair!",Comfy and warm.,1487635200,,,"[('d', 0.15737299661050286), ('pockets', 0.13183263336448905), ('my husband', 0.07509006038303494), ('another pair', 0.06704911893588471), ('I', 0.0), ('me', 0.0), ('them', 0.0), ('these', 0.0), ('they', 0.0)]",90.32125,undec
106,106,106,1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR5G,,Sondra McDonald,"Was terribly disappointed, the pants were way too large in the legs, my husband looked like he was wearing blown up clown pants.","Was terribly disappointed, the pants were way too large in ...",1486512000,,,"[('clown pants', 0.27378978763133016), ('the pants', 0.10586477198262417), ('my husband', 0.08280482984060256), ('the legs', 0.07442493806301931), ('he', 0.0)]",73.1421739130435,undec
107,107,107,3.0,True,"02 1, 2017",A1G0HYMR02WM2W,B000YFSR5G,"{'Size:': ' XXX-Large', 'Color:': ' Light Steel'}",Cici Ciconia,As described.,Three Stars,1485907200,,,[],77.90500000000002,undec
108,108,108,5.0,True,"01 23, 2017",A2BFZUQ2XV535H,B000YFSR5G,,Amazon Customer,Very comfy for wearing at home.,Five Stars,1485129600,,,"[('home', 0.3608563763907034)]",73.84500000000001,undec
109,109,109,5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B000YFSR5G,,ladybug,So comfortable and soft.,Hanes pants,1457395200,,,[],54.72500000000002,undec
110,110,110,2.0,True,"10 26, 2015",A26TEJJ6YOGWMZ,B000YFSR5G,,Henry A.,"Did not fit well. Was not comfortable. Switched to ""Fruit of the loom"". Fruit of the loom are somewhat oversized but fit well and are very comfortable.","Was not comfortable. Switched to ""Fruit of the loom""",1445817600,,,"[('Fruit', 0.14169658840735258), ('the loom', 0.09367891964142033), ('Fruit of the', 0.04752648057879735)]",77.78375000000003,undec
111,111,111,3.0,True,"06 11, 2015",A2J9WEIRNVTX61,B000YFSR5G,,Wildcat,"No pockets and huge, the bottom of the pants go over shoes",large with no pockets,1433980800,,,"[('shoes', 0.29499743629328806), ('the pants', 0.09152562771823985), ('the bottom', 0.08079288207902413), ('No pockets', 0.0629554224898356)]",88.905,undec
112,112,112,4.0,True,"05 24, 2015",A2UUEV4MYOJY66,B000YFSR5G,,Fix-it Man,Not much for wearing anything other than jeans. These fit OK for my size. Nice for lounging in around the house.,Fleece Pants,1432425600,,,"[('jeans', 0.22539880934724002), ('the house', 0.10410725060132014), ('my size', 0.08721137670592632), ('These', 0.0), ('anything', 0.0)]",90.95857142857145,undec
113,113,113,5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B000YFSR5G,,ladybug,So comfortable and soft.,Hanes pants,1457395200,,,[],54.72500000000002,undec
114,114,114,2.0,True,"10 26, 2015",A26TEJJ6YOGWMZ,B000YFSR5G,,Henry A.,"Did not fit well. Was not comfortable. Switched to ""Fruit of the loom"". Fruit of the loom are somewhat oversized but fit well and are very comfortable.","Was not comfortable. Switched to ""Fruit of the loom""",1445817600,,,"[('Fruit', 0.14169658840735258), ('the loom', 0.09367891964142033), ('Fruit of the', 0.04752648057879735)]",77.78375000000003,undec
115,115,115,3.0,True,"06 11, 2015",A2J9WEIRNVTX61,B000YFSR5G,,Wildcat,"No pockets and huge, the bottom of the pants go over shoes",large with no pockets,1433980800,,,"[('shoes', 0.29499743629328806), ('the pants', 0.09152562771823985), ('the bottom', 0.08079288207902413), ('No pockets', 0.0629554224898356)]",88.905,undec
116,116,116,4.0,True,"05 24, 2015",A2UUEV4MYOJY66,B000YFSR5G,,Fix-it Man,Not much for wearing anything other than jeans. These fit OK for my size. Nice for lounging in around the house.,Fleece Pants,1432425600,,,"[('jeans', 0.22539880934724002), ('the house', 0.10410725060132014), ('my size', 0.08721137670592632), ('These', 0.0), ('anything', 0.0)]",90.95857142857145,undec
117,117,117,5.0,True,"02 4, 2015",A36GNVEQP92OPA,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Peter B. Thorp,"Love 'em, just the plain no frills no pockets not too heavy good ol sweatpants.",Five Stars,1423008000,,,"[('no pockets', 0.07418687961485536), ('em', 0.0)]",89.89642857142859,undec
118,118,118,5.0,True,"10 25, 2017",A232J1FHOQI5YN,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Navy'}",Louis Robbio,Good product for the price.  Used very day and no problem.,Five Stars,1508889600,,,"[('Good product', 0.20716448941124213), ('no problem', 0.11987465960291184), ('the price', 0.105817563316048)]",102.045,in
119,119,119,5.0,True,"10 14, 2017",A2ON4RYI9Z4SQ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Light Steel'}",Fhteacher,Good fit even after washing in hot water to force shrinking. I have a 30 inch inseam and 34 waist and got a medium size. Note that these sweatpants are very thick so not good for warm climates. Good quality and great price.,Good fit,1507939200,3.0,,"[('warm climates', 0.1563805520362661), ('great price', 0.1488045022070642), ('hot water', 0.139654226958355), ('Good quality', 0.12191223513149155), ('a medium size', 0.1023295105670384), ('34 waist', 0.04752362490571993), ('a 30 inch inseam', 0.043964056716236724), ('30 inch', 0.037031445520722336), ('these sweatpants', 0.037031445520722336), ('34', 0.0), ('I', 0.0)]",87.71444767441862,in
120,120,120,4.0,True,"07 1, 2010",A3GJ3DJU1RXOHN,B000YFSR5G,,JCW,"great price for the product, though the sizes tend to be bigger (based on mens size i think).  there wasn't a size chart to refer to when i was ordering, so i ended up buying two, each at a difference size.",size runs big,1277942400,35.0,,"[('mens size', 0.24935141482412582), ('a difference size', 0.13528514961934146), ('a size chart', 0.1268145603204579), ('the sizes', 0.10666660886479895), ('great price', 0.08453342801867525), ('the product', 0.03517134979813385), ('i', 0.0), ('two', 0.0)]",84.8057142857143,undec
